Datasets\wb-SI.DST.05TH.20.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SI.DST.10TH.10.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SI.DST.10TH.10.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SI.DST.FRST.10.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.DST.FRST.10.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.DST.FRST.20.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SI.DST.FRST.20.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SI.POV.DDAY.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.DDAY.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.GAPS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.GAPS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.GINI.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SI.POV.GINI.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SI.POV.LMIC.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.LMIC.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.LMIC.GP.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.LMIC.GP.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.UMIC.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.UMIC.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.UMIC.GP.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SI.POV.UMIC.GP.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.AGR.EMPL.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.AGR.EMPL.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.AGR.EMPL.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.AGR.EMPL.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.AGR.EMPL.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.AGR.EMPL.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.FE.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.FE.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.MA.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.MA.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.1524.SP.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.MPYR.FE.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.EMP.MPYR.FE.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.EMP.MPYR.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.EMP.MPYR.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.EMP.MPYR.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.EMP.MPYR.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.EMP.SELF.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.SELF.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.SELF.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.SELF.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.SELF.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.SELF.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.FE.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.FE.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.MA.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.MA.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.TOTL.SP.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.VULN.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.VULN.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.VULN.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.VULN.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.VULN.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.VULN.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.WORK.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.WORK.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.WORK.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.WORK.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.WORK.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.EMP.WORK.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.FAM.WORK.FE.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.FAM.WORK.FE.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.FAM.WORK.MA.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.FAM.WORK.MA.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.FAM.WORK.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.FAM.WORK.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.GDP.PCAP.EM.KD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.GDP.PCAP.EM.KD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.IND.EMPL.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.IND.EMPL.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.IND.EMPL.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.IND.EMPL.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.IND.EMPL.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.IND.EMPL.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.SRV.EMPL.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.SRV.EMPL.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.SRV.EMPL.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.SRV.EMPL.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.SRV.EMPL.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.SRV.EMPL.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.FE.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.FE.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.MA.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.MA.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.1524.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ACTI.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ADVN.FE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ADVN.FE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ADVN.MA.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ADVN.MA.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ADVN.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.ADVN.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.BASC.FE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.BASC.FE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.BASC.MA.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.BASC.MA.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.BASC.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.BASC.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FE.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FE.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FM.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FM.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FM.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.FM.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.MA.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.MA.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.CACT.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.INTM.FE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.INTM.FE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.INTM.MA.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.INTM.MA.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.INTM.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.INTM.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.PART.FE.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.PART.FE.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SL.TLF.PART.MA.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.TLF.PART.MA.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.TLF.PART.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.TLF.PART.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.TLF.TOTL.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.TOTL.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.TOTL.IN.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.TLF.TOTL.IN.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SL.UEM.1524.FE.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.FE.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.MA.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.MA.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.1524.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.ADVN.FE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.ADVN.FE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.ADVN.MA.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.ADVN.MA.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.ADVN.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.ADVN.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.BASC.FE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.BASC.FE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.BASC.MA.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.BASC.MA.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.BASC.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.BASC.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.INTM.FE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.INTM.FE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.INTM.MA.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.INTM.MA.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.INTM.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.INTM.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.FE.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.FE.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.FE.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.FE.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.MA.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.MA.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.MA.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.MA.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.NE.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.NE.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SL.UEM.TOTL.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SM.POP.NETM.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-SM.POP.NETM.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-SM.POP.REFG.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SM.POP.REFG.OR.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SM.POP.REFG.OR.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-SM.POP.TOTL.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SM.POP.TOTL.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-SM.POP.TOTL.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-SM.POP.TOTL.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-SN.ITK.DEFC.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SN.ITK.DEFC.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SN.ITK.DFCT.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SN.ITK.DFCT.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SN.ITK.VITA.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-SN.ITK.VITA.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-SP.ADO.TFRT.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.ADO.TFRT.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.AMRT.FE.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.AMRT.FE.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.AMRT.MA.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.AMRT.MA.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CBRT.IN.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CBRT.IN.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CDRT.IN.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CDRT.IN.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CONM.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CONM.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CONU.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SP.DYN.CONU.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-SP.DYN.IMRT.IN.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.IMRT.IN.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.LE00.FE.IN.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.LE00.FE.IN.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-SP.DYN.LE00.IN.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
